DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
10/1/2010,34.64190025,-120.3010248,1,B,Missing/Undefined
8/26/2010,38.50361585,-122.9186986,0.01,A,Missing/Undefined
7/26/2010,41.654533,-122.723467,0.1,A,Miscellaneous
7/4/2010,36.95971,-121.8605,1,B,Miscellaneous
9/4/2010,39.827653,-123.604187,0.01,A,Miscellaneous
6/13/2010,39.059294,-123.160551,0.1,A,Missing/Undefined
10/8/2010,38.702289,-120.824102,0.1,A,Missing/Undefined
5/14/2010,33.073702,-116.871813,0.25,A,Debris Burning
10/21/2010,38.757157,-120.588093,0.5,B,Debris Burning
3/24/2010,38.902585,-122.75255,0.1,A,Missing/Undefined
9/9/2010,36.209779,-120.283698,1,B,Missing/Undefined
1/2/2010,38.681702,-120.769455,0.1,A,Miscellaneous
5/24/2010,40.55607,-122.15101,0.75,B,Missing/Undefined
6/1/2010,36.03622,-120.182219,0.75,B,Debris Burning
6/28/2010,38.295985,-122.706703,1.3,B,Miscellaneous
9/6/2010,38.908889,-122.590278,2.7,B,Missing/Undefined
11/6/2010,38.396139,-120.678215,0.1,A,Debris Burning
8/26/2010,38.979018,-122.612732,0.01,A,Missing/Undefined
6/16/2010,36.569025,-121.9489,0.12,A,Missing/Undefined
8/4/2010,40.96198,-121.57898,1,B,Missing/Undefined
8/29/2010,38.059638,-120.19342,0.01,A,Debris Burning
9/15/2010,40.889907,-122.382989,0.1,A,Missing/Undefined
10/15/2010,39.811484,-121.598242,0.1,A,Debris Burning
7/11/2010,33.849208,-117.526974,0.05,A,Missing/Undefined
9/30/2010,33.084355,-116.730755,0.25,A,Miscellaneous
3/20/2010,39.109592,-120.964346,0.5,B,Missing/Undefined
7/20/2010,33.672205,-116.927882,0.75,B,Miscellaneous
8/9/2010,34.866666,-118.25,0.5,B,Miscellaneous
7/11/2010,37.80633541,-120.7232201,0.2,A,Missing/Undefined
7/23/2010,39.88636,-121.604564,2.5,B,Miscellaneous
10/5/2010,37.842307,-120.524741,1,B,Missing/Undefined
6/19/2010,37.142624,-120.015509,1,B,Miscellaneous
8/1/2010,38.879156,-121.10423,0.75,B,Missing/Undefined
7/31/2010,38.701377,-120.658543,0.01,A,Debris Burning
3/31/2010,37.374444,-118.366944,0.5,B,Missing/Undefined
7/4/2010,37.487462,-119.96893,1,B,Missing/Undefined
10/27/2010,38.906012,-121.133671,2,B,Debris Burning
11/24/2010,39.453179,-121.531277,1,B,Debris Burning
6/25/2010,33.275032,-116.997136,0.01,A,Debris Burning
10/21/2010,39.289777,-121.437732,0.5,B,Missing/Undefined
4/6/2010,34.372143,-116.859428,0.01,A,Missing/Undefined
8/28/2010,40.24762,-122.260446,0.5,B,Missing/Undefined
5/31/2010,38.118963,-120.846444,2.5,B,Debris Burning
9/11/2010,37.721948,-121.526299,1,B,Missing/Undefined
7/27/2010,36.989336,-121.965588,0.01,A,Miscellaneous
8/28/2010,37.234284,-121.687455,0.2,A,Miscellaneous
7/26/2010,37.496,-121.4912,0.7,B,Missing/Undefined
8/26/2010,33.070161,-116.884781,0.1,A,Missing/Undefined
7/10/2010,33.065985,-116.760138,2.6,B,Missing/Undefined
8/9/2010,40.4774,-122.22599,2,B,Missing/Undefined
8/16/2010,39.167121,-121.446055,4,B,Miscellaneous
7/23/2010,40.02744,-122.087849,18,C,Missing/Undefined
8/24/2010,38.784009,-122.568817,0.25,A,Missing/Undefined
10/18/2010,39.230284,-121.374031,0.1,A,Missing/Undefined
8/10/2010,38.940307,-122.780518,0.01,A,Missing/Undefined
6/21/2010,37.8885,-121.7025,2,B,Missing/Undefined
3/19/2010,40.30861,-123.90806,1,B,Debris Burning
7/15/2010,33.44068,-116.858667,1,B,Miscellaneous
8/12/2010,36.463056,-118.881944,1.2,B,Miscellaneous
7/16/2010,41.869833,-122.424833,11,C,Miscellaneous
6/17/2010,37.056788,-120.970151,0.5,B,Missing/Undefined
7/4/2010,40.341367,-123.8784,0.25,A,Miscellaneous
7/26/2010,41.905543,-122.715293,1,B,Miscellaneous
6/15/2010,39.877855,-122.20062,1,B,Miscellaneous
7/25/2010,33.694131,-117.092912,1,B,Missing/Undefined
8/11/2010,36.63874,-120.624597,1,B,Missing/Undefined
7/8/2010,39.296418,-123.279769,2,B,Missing/Undefined
6/12/2010,35.718024,-120.640563,9,B,Missing/Undefined
7/21/2010,38.378289,-122.926736,0.1,A,Miscellaneous
10/10/2010,38.360291,-122.506198,0.04,A,Debris Burning
6/19/2010,38.561401,-122.235452,0.25,A,Miscellaneous
5/17/2010,40.340288,-122.392193,0.01,A,Missing/Undefined
7/3/2010,38.616781,-122.289298,1,B,Miscellaneous
7/15/2010,37.257886,-122.121877,0.1,A,Miscellaneous
7/25/2010,41.56855,-122.899133,0.1,A,Miscellaneous
9/8/2010,40.03024,-122.293229,0.1,A,Miscellaneous
6/2/2010,37.986317,-120.699093,0.1,A,Missing/Undefined
5/30/2010,38.691863,-120.735801,0.1,A,Debris Burning
7/3/2010,37.361365,-118.395545,0.01,A,Missing/Undefined
11/8/2010,38.216379,-122.603465,0.1,A,Miscellaneous
6/18/2010,37.839179,-120.86348,0.01,A,Missing/Undefined
9/26/2010,40.362678,-120.639414,0.01,A,Debris Burning
7/2/2010,40.686409,-122.1433,0.1,A,Missing/Undefined
6/30/2010,38.496001,-122.247061,0.5,B,Miscellaneous
10/9/2010,38.976541,-121.218862,3,B,Missing/Undefined
8/9/2010,39.895491,-121.607914,2.5,B,Miscellaneous
6/13/2010,37.03292,-122.0224,0.1,A,Missing/Undefined
5/31/2010,38.692102,-121.072199,0.1,A,Miscellaneous
11/24/2011,38.0179818,-120.2676956,0.01,A,Debris Burning
5/25/2011,34.833333,-118.566666,0.11,A,Miscellaneous
8/12/2011,34.96538632,-119.7282197,45,C,Missing/Undefined
8/3/2011,38.048167,-122.183833,0.2,A,Missing/Undefined
12/27/2011,37.109933,-121.638833,1,B,Debris Burning
9/22/2012,38.25610445,-122.8122099,5.3,B,Missing/Undefined
6/30/2012,38.203259,-122.17518,10,C,Missing/Undefined
8/19/2012,40.880983,-121.801817,8,B,Miscellaneous
9/15/2012,38.984839,-121.340128,1,B,Miscellaneous
5/10/2012,35.08638333,-119.4296667,1,B,Missing/Undefined
8/28/2012,39.307984,-120.541401,0.1,A,Missing/Undefined
7/15/2012,38.882695,-121.314087,0.1,A,Missing/Undefined
9/20/2012,41.50875,-123.999083,0.1,A,Miscellaneous
6/9/2012,38.807558,-121.154282,2,B,Miscellaneous
8/9/2012,34.7,-120.166666,0.01,A,Missing/Undefined
5/20/2012,34.7,-118.716666,0.11,A,Missing/Undefined
4/20/2012,34.9,-118.033333,0.11,A,Missing/Undefined
5/21/2012,38.219478,-122.622714,2,B,Missing/Undefined
8/5/2012,37.1135,-121.7415,3,B,Missing/Undefined
9/29/2012,38.095189,-120.917123,6.3,B,Debris Burning
7/11/2012,33.883333,-117.916666,0.01,A,Miscellaneous
1/1/2012,37.989963,-120.273935,0.1,A,Missing/Undefined
6/26/2012,34.716666,-118.933333,0.5,B,Debris Burning
4/8/2013,34.48806214,-118.6163341,0.12,A,Miscellaneous
7/16/2012,35.60916667,-118.9468333,0.1,A,Missing/Undefined
5/17/2012,38.97821,-121.108257,1,B,Missing/Undefined
11/12/2013,38.41326,-120.633766,0.5,B,Debris Burning
11/7/2013,38.82439,-120.856194,8.1,B,Debris Burning
7/19/2013,38.636035,-120.529101,0.1,A,Missing/Undefined
6/10/2013,39.754333,-121.753167,0.1,A,Miscellaneous
5/25/2013,34.90646667,-118.9238833,1.82,B,Missing/Undefined
12/29/2013,33.361207,-117.136553,2,B,Miscellaneous
11/29/2013,37.963123,-120.2845,0.5,B,Debris Burning
9/25/2013,38.740203,-122.625307,0.5,B,Missing/Undefined
12/20/2013,40.557933,-122.45695,0.12,A,Debris Burning
5/13/2013,39.632105,-121.383894,0.05,A,Debris Burning
7/31/2013,37.633451,-121.54184,8,B,Missing/Undefined
6/9/2013,37.336271,-119.661768,0.1,A,Missing/Undefined
5/3/2013,39.639478,-121.706439,42,C,Missing/Undefined
7/26/2013,37.07999813,-122.0843169,0.01,A,Miscellaneous
5/28/2014,38.852443,-121.129454,0.1,A,Miscellaneous
1/14/2014,38.825206,-121.15489,1,B,Debris Burning
9/8/2014,39.096987,-121.136482,0.1,A,Miscellaneous
2/1/2014,40.4318,-120.738383,0.02,A,Debris Burning
7/22/2013,38.083333,-122.683333,5,B,Missing/Undefined
7/26/2013,41.893333,-122.643333,0.6,B,Miscellaneous
5/2/2014,37.63545526,-120.9743018,0.1,A,Missing/Undefined
9/13/2014,40.88785,-121.649717,0.25,A,Miscellaneous
8/5/2014,37.192552,-122.124983,0.5,B,Miscellaneous
1/21/2014,38.673603,-120.888012,0.1,A,Missing/Undefined
5/29/2014,32.954904,-116.969048,0.02,A,Missing/Undefined
3/20/2014,39.043906,-122.962569,10,C,Miscellaneous
8/2/2014,41.339482,-122.316005,1,B,Missing/Undefined
11/11/2013,37.001011,-122.180412,1,B,Debris Burning
8/22/2013,37.142519,-122.020891,1,B,Miscellaneous
4/30/2013,35.18436667,-118.5631,0.1,A,Miscellaneous
9/7/2013,36.426896,-119.044605,1,B,Miscellaneous
5/24/2013,38.015098,-122.269209,0.5,B,Missing/Undefined
9/27/2013,41.7566,-124.1613,0.1,A,Miscellaneous
11/6/2013,37.241944,-122.0175,1,B,Miscellaneous
5/19/2013,37.207689,-119.797779,195.6,D,Miscellaneous
9/20/2014,39.172894,-120.829609,0.1,A,Missing/Undefined
9/4/2014,40.121112,-122.325601,1.4,B,Miscellaneous
10/4/2014,39.5715,-123.281167,1,B,Miscellaneous
3/21/2014,38.240273,-120.330502,0.12,A,Debris Burning
8/1/2014,39.623891,-121.451192,0.01,A,Miscellaneous
3/17/2014,38.52105,-122.539877,0.1,A,Miscellaneous
3/19/2014,33.076521,-116.59366,0.1,A,Missing/Undefined
3/24/2014,38.685782,-120.80262,1,B,Debris Burning
3/9/2014,33.228169,-116.975689,0.1,A,Missing/Undefined
9/8/2014,38.894075,-120.87806,0.1,A,Missing/Undefined
3/24/2014,38.470169,-120.541235,0.1,A,Debris Burning
6/15/2014,40.72786,-123.04106,2.3,B,Miscellaneous
3/3/2014,39.653115,-121.551587,0.05,A,Miscellaneous
3/13/2014,36.969383,-121.4143,0.25,A,Missing/Undefined
7/13/2014,40.423523,-122.389016,0.01,A,Miscellaneous
10/15/2013,38.501667,-122.111667,0.02,A,Missing/Undefined
11/23/2013,39.446164,-123.742922,2,B,Debris Burning
7/28/2013,37.662728,-120.473356,0.13,A,Miscellaneous
3/23/2014,37.153067,-121.986,0.1,A,Missing/Undefined
7/1/2014,40.855667,-120.9399,0.1,A,Miscellaneous
3/9/2014,33.260082,-117.082707,2,B,Missing/Undefined
2/17/2010,36.298833,-119.066528,0.01,A,Missing/Undefined
10/11/2010,36.861793,-121.579313,0.5,B,Miscellaneous
8/27/2010,40.72882,-122.93831,0.1,A,Miscellaneous
9/23/2014,33.364616,-117.090144,0.5,B,Missing/Undefined
9/21/2010,38.534438,-123.221373,0.7,B,Missing/Undefined
7/5/2015,40.346567,-120.855317,0.5,B,Miscellaneous
7/20/2015,39.112264,-122.820154,0.51,B,Missing/Undefined
6/19/2015,39.053474,-121.118923,17.75,C,Missing/Undefined
12/7/2015,33.392222,-117.173889,0.01,A,Missing/Undefined
3/19/2015,40.688555,-122.307769,0.01,A,Debris Burning
8/14/2010,37.046813,-120.960444,1.5,B,Debris Burning
5/19/2010,36.108199,-118.858999,0.5,B,Missing/Undefined
9/25/2010,33.770254,-117.160451,1,B,Missing/Undefined
7/3/2010,40.46095,-122.00433,3,B,Missing/Undefined
6/21/2010,38.786839,-120.706492,3,B,Missing/Undefined
5/30/2010,40.748239,-123.070452,0.03,A,Debris Burning
4/25/2010,41.60085,-122.733917,0.5,B,Debris Burning
9/20/2012,41.997968,-122.047659,0.1,A,Miscellaneous
9/9/2012,39.727506,-121.655503,0.1,A,Missing/Undefined
9/29/2010,37.176279,-122.119651,1,B,Miscellaneous
6/1/2010,38.658321,-120.947745,0.1,A,Debris Burning
4/7/2010,36.718672,-119.329385,0.1,A,Missing/Undefined
9/24/2010,39.233292,-121.370451,1.5,B,Missing/Undefined
6/23/2015,39.044518,-123.150476,0.25,A,Miscellaneous
6/29/2015,38.369722,-122.91062,0.01,A,Debris Burning
5/25/2015,41.5149,-122.909917,0.3,B,Debris Burning
6/17/2015,40.20407,-123.89967,0.4,B,Debris Burning
3/31/2015,37.297443,-119.615353,0.01,A,Debris Burning
4/20/2015,34.63381329,-120.1926275,0.03,A,Missing/Undefined
9/12/2015,34.866666,-118.083333,0.12,A,Missing/Undefined
2/27/2015,38.25315963,-122.1607864,1,B,Missing/Undefined
3/25/2013,38.862884,-121.185082,0.25,A,Debris Burning
4/17/2013,34.716666,-118.633333,4.21,B,Missing/Undefined
8/10/2013,37.255733,-121.103367,3,B,Miscellaneous
11/9/2013,38.998966,-120.905591,0.25,A,Debris Burning
3/11/2014,33.194231,-117.204524,1,B,Miscellaneous
8/13/2015,38.058931,-120.551321,120,D,Miscellaneous
2/6/2015,38.689425,-120.88313,0.25,A,Debris Burning
7/27/2015,41.38495,-122.836767,0.01,A,Missing/Undefined
10/26/2015,34.4,-118.4,0.12,A,Missing/Undefined
6/30/2015,33.194539,-117.179303,0.1,A,Miscellaneous
3/29/2015,38.050734,-120.283505,0.4,B,Debris Burning
6/4/2015,40.981383,-124.120833,0.01,A,Missing/Undefined
2/14/2015,38.541679,-122.508727,0.01,A,Debris Burning
3/9/2015,37.565108,-119.982179,0.1,A,Debris Burning
2/19/2015,35.583333,-118.5,0.01,A,Miscellaneous
7/18/2015,34.4496848,-119.7698258,80,C,Missing/Undefined
9/29/2015,40.868367,-121.694567,0.02,A,Missing/Undefined
7/4/2015,41.204667,-123.753,0.01,A,Miscellaneous
4/21/2015,40.635774,-122.383301,0.5,B,Debris Burning
6/28/2015,40.725,-124.187222,0.12,A,Miscellaneous
8/27/2015,36.952983,-121.552217,1,B,Miscellaneous
1/14/2015,37.398667,-118.356167,0.01,A,Miscellaneous
4/20/2015,39.531349,-122.329678,0.01,A,Miscellaneous
5/28/2015,37.7226,-121.69755,4.91,B,Miscellaneous
3/20/2015,33.030798,-116.837334,1,B,Debris Burning
3/12/2015,34.5,-119.333333,23,C,Missing/Undefined
2/7/2015,39.31371,-120.926824,0.01,A,Miscellaneous
2/23/2015,38.297127,-122.208105,0.17,A,Debris Burning
3/27/2015,38.50864,-122.191545,1,B,Miscellaneous
11/23/2015,37.64900755,-120.9389981,0.01,A,Missing/Undefined
5/26/2015,39.04553551,-122.5779283,0.25,A,Missing/Undefined
5/19/2015,38.20508954,-122.773561,1,B,Miscellaneous
9/2/2015,37.75753123,-120.9072819,1,B,Debris Burning
6/8/2015,38.11558432,-122.5575156,0.01,A,Miscellaneous
6/10/2015,40.159167,-121.624167,1,B,Miscellaneous
7/3/2010,38.1695086,-120.8502583,0.1,A,Miscellaneous
8/25/2010,41.664155,-122.604964,0.1,A,Missing/Undefined
11/2/2010,34.487428,-117.510329,0.01,A,Debris Burning
7/4/2010,36.696878,-119.304499,0.5,B,Missing/Undefined
8/8/2010,35.817778,-120.097778,0.3,B,Missing/Undefined
5/27/2010,33.261289,-117.092029,0.25,A,Debris Burning
5/25/2010,40.8714,-124.06977,0.1,A,Miscellaneous
10/21/2010,38.627856,-120.740786,0.5,B,Debris Burning
8/27/2010,37.714368,-121.476499,2,B,Missing/Undefined
10/25/2010,38.303796,-122.708144,0.01,A,Miscellaneous
8/29/2010,34.3677,-117.143917,0.2,A,Miscellaneous
8/28/2010,39.102517,-122.464167,3,B,Debris Burning
7/24/2010,38.034639,-120.258317,0.01,A,Debris Burning
6/14/2010,38.154955,-120.917699,0.5,B,Missing/Undefined
6/8/2010,39.640834,-121.659665,2,B,Miscellaneous
2/17/2010,36.298611,-119.066417,0.01,A,Missing/Undefined
8/30/2010,39.721657,-123.258893,0.1,A,Miscellaneous
6/5/2010,35.915488,-120.763805,8,B,Debris Burning
8/17/2010,39.171521,-121.049838,0.1,A,Miscellaneous
10/28/2010,37.178981,-119.629263,3.9,B,Debris Burning
10/29/2010,37.118,-119.932289,0.25,A,Missing/Undefined
11/24/2010,39.316748,-121.406211,1,B,Debris Burning
5/20/2010,33.950746,-117.742423,4,B,Missing/Undefined
8/5/2010,36.094929,-120.521898,2,B,Missing/Undefined
6/23/2010,40.312979,-121.188572,0.1,A,Miscellaneous
7/3/2010,39.026129,-121.066145,1,B,Missing/Undefined
7/19/2010,39.274288,-120.119422,1,B,Missing/Undefined
10/10/2010,39.62488,-121.593524,4.2,B,Miscellaneous
8/2/2010,40.49274,-122.51621,1,B,Missing/Undefined
7/7/2010,39.642272,-121.715938,1,B,Missing/Undefined
6/12/2010,40.348626,-121.593542,0.01,A,Debris Burning
7/22/2010,37.265246,-121.7901,0.1,A,Missing/Undefined
9/18/2010,40.455278,-121.678889,0.5,B,Missing/Undefined
7/11/2010,33.832993,-117.388441,1,B,Missing/Undefined
8/5/2010,40.399063,-122.285709,0.1,A,Miscellaneous
7/12/2010,40.288333,-121.018667,0.25,A,Miscellaneous
11/6/2010,40.324193,-120.563908,0.01,A,Debris Burning
7/26/2010,41.333781,-120.716269,0.1,A,Miscellaneous
9/27/2010,37.723667,-121.650833,3,B,Missing/Undefined
5/23/2010,38.494741,-122.027481,1,B,Missing/Undefined
8/26/2010,38.979018,-122.612732,0.25,A,Missing/Undefined
7/22/2010,38.270117,-122.271833,0.1,A,Missing/Undefined
7/5/2010,39.302932,-123.79327,1,B,Debris Burning
4/18/2010,41.790683,-124.08245,0.1,A,Missing/Undefined
5/31/2010,33.63413,-117.145445,35,C,Missing/Undefined
7/3/2010,41.25485,-122.265933,0.01,A,Miscellaneous
8/28/2010,41.790733,-124.197117,0.1,A,Missing/Undefined
7/20/2010,38.810197,-123.593703,0.25,A,Miscellaneous
6/28/2010,33.326326,-117.236001,0.01,A,Miscellaneous
8/6/2010,36.29338,-120.270399,1,B,Miscellaneous
6/13/2010,37.16684,-119.639629,2.2,B,Missing/Undefined
5/4/2010,37.526089,-122.354278,1,B,Missing/Undefined
7/24/2010,39.33293,-121.365533,0.25,A,Missing/Undefined
8/27/2010,38.486168,-122.914067,0.18,A,Miscellaneous
9/1/2010,40.615162,-121.938314,0.18,A,Missing/Undefined
10/13/2010,36.977744,-121.741318,1,B,Debris Burning
8/2/2010,37.19694,-122.1462,0.1,A,Miscellaneous
7/15/2010,34.866666,-118.05,3,B,Miscellaneous
9/1/2010,40.306317,-123.902383,0.1,A,Missing/Undefined
9/30/2010,33.008393,-116.879615,1,B,Miscellaneous
10/1/2010,32.655343,-116.186825,0.1,A,Miscellaneous
10/2/2010,39.358385,-121.246485,0.25,A,Miscellaneous
6/28/2010,32.866828,-116.915654,0.1,A,Missing/Undefined
6/17/2010,38.061313,-120.274872,0.01,A,Debris Burning
6/22/2010,38.635624,-120.920475,3,B,Debris Burning
5/6/2010,38.641251,-120.660824,0.01,A,Debris Burning
11/4/2010,40.143279,-122.487669,0.1,A,Missing/Undefined
8/1/2010,38.30917,-120.3303,2.1,B,Miscellaneous
8/22/2010,38.129593,-120.520304,1,B,Missing/Undefined
7/27/2010,35.864761,-120.81791,2,B,Miscellaneous
7/2/2010,37.704609,-120.466742,1,B,Missing/Undefined
10/7/2010,39.107943,-121.049156,0.01,A,Miscellaneous
8/10/2010,37.78754,-120.463946,3,B,Missing/Undefined
7/28/2010,41.502167,-120.68235,0.5,B,Miscellaneous
7/25/2010,41.350076,-121.148079,0.01,A,Miscellaneous
7/24/2010,36.857796,-121.363629,1,B,Missing/Undefined
6/21/2010,36.78872,-121.695732,1,B,Miscellaneous
7/24/2010,39.232822,-120.978774,0.1,A,Missing/Undefined
10/27/2010,35.178002,-120.730227,1,B,Miscellaneous
7/7/2010,37.716682,-120.444411,68,C,Missing/Undefined
9/19/2010,38.923415,-121.057335,0.1,A,Missing/Undefined
10/11/2010,37.960106,-120.323198,0.5,B,Miscellaneous
8/16/2010,39.879839,-121.663964,1,B,Miscellaneous
6/30/2010,39.423889,-123.755,0.16,A,Miscellaneous
6/28/2010,35.445344,-120.607661,5,B,Missing/Undefined
9/27/2010,39.740362,-121.495762,0.1,A,Missing/Undefined
6/14/2010,37.757968,-121.531499,0.5,B,Missing/Undefined
10/29/2010,38.498924,-120.711577,1,B,Miscellaneous
3/28/2010,39.595545,-121.430251,0.15,A,Debris Burning
6/5/2010,36.758568,-119.225608,1,B,Miscellaneous
5/23/2010,33.792882,-117.395099,1,B,Miscellaneous
9/7/2010,35.181113,-120.517917,1,B,Missing/Undefined
10/22/2010,38.443228,-120.536082,0.01,A,Miscellaneous
12/9/2011,38.566667,-120.570567,1,B,Debris Burning
3/11/2012,33.64927352,-117.5907655,0.01,A,Miscellaneous
8/18/2011,33.261833,-116.954667,0.1,A,Missing/Undefined
6/21/2012,37.63398936,-120.9112683,0.01,A,Missing/Undefined
6/2/2012,37.153617,-121.9701,1,B,Missing/Undefined
5/11/2012,38.45479,-122.930392,0.12,A,Missing/Undefined
7/9/2012,39.233899,-121.105609,0.8,B,Miscellaneous
7/31/2012,38.293954,-122.604229,1,B,Miscellaneous
8/27/2012,39.294143,-121.51876,0.25,A,Missing/Undefined
10/27/2012,37.69853,-121.934981,14,C,Missing/Undefined
6/18/2012,39.470167,-121.275309,0.1,A,Debris Burning
5/30/2012,39.104407,-121.00271,1,B,Debris Burning
8/29/2012,34.366666,-118.416666,1,B,Missing/Undefined
11/11/2012,35.45618333,-118.8685,4,B,Missing/Undefined
5/20/2012,34.7,-118.733333,0.11,A,Missing/Undefined
10/2/2012,35.221047,-120.692278,1,B,Missing/Undefined
9/30/2012,40.948383,-123.722083,0.25,A,Miscellaneous
10/14/2012,40.080217,-123.789967,8,B,Missing/Undefined
8/18/2013,37.22817943,-122.357306,6,B,Missing/Undefined
6/18/2013,34.39643924,-118.8600953,62.5,C,Missing/Undefined
9/20/2013,34.60560361,-120.111043,0.1,A,Missing/Undefined
5/6/2013,37.63398936,-120.9112683,0.1,A,Miscellaneous
6/6/2013,37.90386701,-122.6951632,0.01,A,Miscellaneous
12/27/2013,38.799926,-121.025004,0.25,A,Missing/Undefined
3/16/2013,38.865451,-120.859565,0.25,A,Debris Burning
2/10/2013,40.473889,-122.614472,1,B,Debris Burning
7/14/2013,35.317062,-120.621376,7,B,Miscellaneous
8/10/2013,37.27,-121.094,0.25,A,Miscellaneous
10/19/2013,38.908588,-122.604092,0.01,A,Miscellaneous
7/7/2013,38.115902,-122.107584,5,B,Missing/Undefined
6/1/2013,38.036858,-120.944936,5,B,Missing/Undefined
7/13/2013,33.01757,-116.902938,64,C,Missing/Undefined
3/4/2013,33.766666,-117.966666,0.25,A,Miscellaneous
6/22/2013,37.795233,-120.365517,12,C,Miscellaneous
7/5/2013,38.41231654,-121.034943,3,B,Missing/Undefined
6/21/2014,37.66035748,-120.8464992,0.5,B,Missing/Undefined
4/19/2014,40.250243,-121.23348,0.1,A,Missing/Undefined
3/14/2014,40.57385,-120.7087,0.1,A,Debris Burning
7/18/2014,37.64358511,-120.7072662,0.2,A,Missing/Undefined
9/9/2014,37.370833,-121.125,0.75,B,Miscellaneous
9/1/2014,40.49456,-122.04953,0.5,B,Miscellaneous
7/28/2014,39.679918,-123.657854,1,B,Miscellaneous
9/26/2014,39.053737,-123.520471,0.1,A,Debris Burning
7/23/2014,32.954904,-116.969048,0.25,A,Missing/Undefined
3/19/2014,37.230052,-121.085167,1,B,Missing/Undefined
7/16/2013,39.2384,-120.016317,1,B,Missing/Undefined
6/6/2013,38.873205,-121.131655,0.25,A,Missing/Undefined
4/30/2013,38.04925,-122.185017,0.3,B,Missing/Undefined
8/29/2014,38.224762,-122.667538,0.1,A,Miscellaneous
3/16/2014,37.963149,-120.285412,0.5,B,Debris Burning
3/15/2014,34.616666,-118.95,0.5,B,Missing/Undefined
5/22/2014,39.362728,-121.324134,0.2,A,Missing/Undefined
5/3/2014,32.818624,-116.532486,0.1,A,Miscellaneous
3/9/2014,36.287499,-118.838888,0.2,A,Debris Burning
9/27/2014,33.779991,-117.471384,0.1,A,Missing/Undefined
5/24/2014,37.809071,-120.665381,0.1,A,Miscellaneous
3/10/2014,37.046878,-119.332901,0.2,A,Debris Burning
9/5/2014,37.575745,-119.898135,290,D,Miscellaneous
3/19/2014,38.395126,-120.639579,0.2,A,Debris Burning
5/15/2014,38.15096,-122.44941,0.1,A,Missing/Undefined
9/24/2014,33.051144,-116.847561,1,B,Miscellaneous
3/25/2014,41.57255,-120.358867,0.4,B,Debris Burning
6/12/2014,38.66285,-120.96222,0.1,A,Missing/Undefined
2/14/2013,34.716666,-118.65,0.3,B,Miscellaneous
7/5/2013,33.983333,-118.05,0.25,A,Miscellaneous
3/9/2014,34.933333,-118.85,8,B,Miscellaneous
3/18/2014,39.61835,-121.596686,1.5,B,Debris Burning
3/24/2014,38.956414,-121.112027,0.1,A,Debris Burning
7/31/2014,41.46415,-122.89695,0.1,A,Missing/Undefined
10/5/2014,33.222324,-117.036695,0.25,A,Miscellaneous
6/3/2014,38.650511,-121.077452,0.1,A,Miscellaneous
9/1/2014,37.987288,-120.365097,1.2,B,Missing/Undefined
9/3/2010,37.491838,-119.790306,1,B,Missing/Undefined
10/27/2010,38.626048,-120.950696,0.36,B,Debris Burning
11/17/2010,36.700561,-119.046501,1,B,Debris Burning
8/25/2014,37.980031,-120.316588,0.03,A,Missing/Undefined
9/26/2013,38.3224,-122.107314,0.1,A,Missing/Undefined
9/29/2012,37.023097,-119.652213,1,B,Missing/Undefined
8/5/2014,39.205285,-121.294077,3,B,Miscellaneous
8/25/2012,34.48378137,-118.6156506,0.12,A,Miscellaneous
8/27/2015,41.9502,-122.58995,0.01,A,Miscellaneous
8/14/2015,36.631539,-119.013235,0.5,B,Miscellaneous
7/21/2015,38.134153,-122.476424,1,B,Miscellaneous
2/1/2015,38.886584,-121.220953,1,B,Miscellaneous
6/24/2015,36.823611,-119.335583,3,B,Miscellaneous
6/30/2015,38.708257,-122.054004,0.01,A,Miscellaneous
3/13/2015,33.491286,-116.651425,0.1,A,Debris Burning
8/12/2015,40.219435,-123.870085,0.01,A,Miscellaneous
1/31/2015,38.832353,-121.101741,0.61,B,Miscellaneous
8/31/2012,35.809265,-118.639652,0.3,B,Miscellaneous
5/29/2010,33.297607,-117.105201,5,B,Miscellaneous
6/11/2010,37.961773,-120.417791,1,B,Debris Burning
10/20/2010,37.949729,-120.419978,0.12,A,Miscellaneous
8/27/2010,36.819745,-121.363542,1,B,Debris Burning
10/1/2010,32.932667,-116.579167,0.1,A,Miscellaneous
10/19/2010,38.65999881,-121.0795493,0.01,A,Missing/Undefined
7/22/2015,41.184652,-122.291816,0.01,A,Miscellaneous
4/29/2015,33.62035,-117.099395,0.1,A,Missing/Undefined
1/16/2014,40.973483,-124.12127,0.1,A,Miscellaneous
9/16/2012,37.242007,-119.734389,3.2,B,Miscellaneous
11/18/2010,34.42221371,-117.1942814,0.01,A,Debris Burning
6/21/2012,39.859087,-121.908085,0.1,A,Debris Burning
9/6/2012,36.541625,-121.879922,1,B,Miscellaneous
6/9/2013,39.72854,-121.704804,1,B,Miscellaneous
4/16/2013,33.416666,-117.333333,0.1,A,Debris Burning
7/25/2011,34.9,-118.183333,0.11,A,Missing/Undefined
9/6/2010,38.584391,-122.618825,1,B,Miscellaneous
10/15/2010,38.017137,-120.945044,2,B,Missing/Undefined
9/26/2010,37.951839,-120.22554,1,B,Miscellaneous
5/17/2015,38.31206,-122.428134,0.01,A,Miscellaneous
8/17/2015,37.158948,-121.982813,0.02,A,Miscellaneous
