DATE,LAT,LON,T2M_MAX,T2M_MIN,T2M,PRECTOT,RH2M,PS,WS10M_MIN,WS10M_MAX,WS10M,FIRE,FIRE_SIZE,FIRE_SIZE_CLASS
7/31/2014,35.75,-122.25,17.53,16.73,17.21,0,93.82,101.23,2.7,6.84,4.76,NOFIRE,0,NA
7/31/2015,35.75,-122.25,18.58,17.36,18.01,0,88.92,101.47,3.31,5.43,4.55,NOFIRE,0,NA
7/4/2013,35.75,-122.25,16.07,15.41,15.74,0,94.42,100.73,0.34,7.82,3.01,NOFIRE,0,NA
7/4/2014,35.75,-122.25,15.13,13.86,14.45,0.04,91.19,101.33,5.49,8.51,7.06,NOFIRE,0,NA
7/4/2015,35.75,-122.25,16.57,15.94,16.27,0.44,95.78,101.03,2.17,4.09,3.3,NOFIRE,0,NA
7/5/2013,35.75,-122.25,15.54,14.62,15.12,0,88.39,100.87,6.72,9.31,8.28,NOFIRE,0,NA
7/5/2014,35.75,-122.25,15.12,13.86,14.6,0.02,90.62,101.55,4.53,7.44,6.02,NOFIRE,0,NA
7/5/2015,35.75,-122.25,17.17,16.42,16.76,0.52,94.42,101.29,1.79,4.88,3.2,NOFIRE,0,NA
7/6/2013,35.75,-122.25,15.42,14.15,14.81,0.02,88.21,100.85,4.63,6.46,5.69,NOFIRE,0,NA
7/6/2014,35.75,-122.25,15.36,14.25,14.87,0,91.87,101.41,5.85,8.54,7.21,NOFIRE,0,NA
7/6/2015,35.75,-122.25,17.14,16.37,16.81,0.09,89.85,101.58,3.01,6.06,4.36,NOFIRE,0,NA
7/7/2013,35.75,-122.25,14.92,14.23,14.5,0.01,91.13,100.91,2.57,4.46,3.36,NOFIRE,0,NA
7/7/2014,35.75,-122.25,15.4,14.51,14.99,0.04,94.52,101.12,4.18,6.74,5.26,NOFIRE,0,NA
7/7/2015,35.75,-122.25,17.78,16.92,17.45,0.3,90.5,101.41,2.22,6.01,3.88,NOFIRE,0,NA
7/8/2013,35.75,-122.25,14.91,14.06,14.54,0.01,92.41,101.23,2.5,4.74,3.52,NOFIRE,0,NA
7/8/2014,35.75,-122.25,15.31,14.39,14.95,0.03,95.1,101.12,1.5,4.51,3.23,NOFIRE,0,NA
7/8/2015,35.75,-122.25,17.18,16.97,17.1,0.14,81.29,101.08,3.02,5.63,4.44,NOFIRE,0,NA
7/9/2013,35.75,-122.25,15.3,14.65,15,0.02,93.89,101.43,3.75,6.53,5.17,NOFIRE,0,NA
7/9/2014,35.75,-122.25,15.98,15.2,15.59,0.04,95.83,101.2,2.76,3.48,3.1,NOFIRE,0,NA
7/9/2015,35.75,-122.25,17.43,16.83,17.2,0.3,79.36,101,2.09,3.79,2.57,NOFIRE,0,NA
7/1/2013,35.75,-122.75,15.18,14.94,15.05,0.22,97.81,101.15,1.07,7.76,5.27,NOFIRE,0,NA
7/1/2014,35.75,-122.75,15.73,15,15.26,0.03,94.17,101.15,1.38,5.89,3.27,NOFIRE,0,NA
7/1/2015,35.75,-122.75,17.15,15.93,16.25,0.15,95.33,101.28,0.31,5.34,2.32,NOFIRE,0,NA
7/10/2013,35.75,-122.75,15.1,14.68,14.89,0.09,96.62,101.55,4.63,5.49,5.14,NOFIRE,0,NA
7/10/2014,35.75,-122.75,16.15,15.27,15.73,0.06,91.27,101.42,3.58,5.12,4.3,NOFIRE,0,NA
7/10/2015,35.75,-122.75,18,17.32,17.65,0.4,80.57,101.37,0.83,3.77,2.45,NOFIRE,0,NA
7/11/2013,35.75,-122.75,15.29,14.28,14.82,0.1,90.47,101.45,4.64,7.32,6.26,NOFIRE,0,NA
7/11/2014,35.75,-122.75,16.34,15.89,16.13,0.03,91.31,101.73,2.78,5.36,4.26,NOFIRE,0,NA
7/11/2015,35.75,-122.75,17.82,16.93,17.27,0.09,84.54,101.59,2.11,4.09,3.14,NOFIRE,0,NA
7/12/2013,35.75,-122.75,15.52,14.38,14.99,0.01,89.36,101.5,5.96,7.68,6.74,NOFIRE,0,NA
7/12/2014,35.75,-122.75,15.88,15.13,15.5,0,87.35,101.93,5.27,9.25,6.9,NOFIRE,0,NA
7/12/2015,35.75,-122.75,18.01,17.51,17.69,0.08,82.85,101.81,2.28,5.64,3.95,NOFIRE,0,NA
7/13/2013,35.75,-122.75,15.3,14.46,15.03,0,91.45,101.57,5.04,7.47,6.51,NOFIRE,0,NA
7/13/2014,35.75,-122.75,15.83,14.8,15.21,0.02,94.14,101.6,8.93,11.34,10.19,NOFIRE,0,NA
7/13/2015,35.75,-122.75,18.01,17.35,17.57,0.07,87.01,101.67,4.36,8.85,6.2,NOFIRE,0,NA
7/14/2013,35.75,-122.75,15.12,14.46,14.77,0.02,94.36,101.62,6.72,7.84,7.45,NOFIRE,0,NA
7/14/2014,35.75,-122.75,16.24,15.19,15.83,0.06,95.1,101.41,0.57,9.77,3.99,NOFIRE,0,NA
7/14/2015,35.75,-122.75,17.43,16.72,17.11,0.2,87.7,101.48,7.96,10.17,8.81,NOFIRE,0,NA
7/15/2013,35.75,-122.75,15.18,14.39,14.76,0.06,91.26,101.39,5.68,7.25,6.47,NOFIRE,0,NA
7/15/2014,35.75,-122.75,16.96,16.16,16.47,0.19,97.05,101.52,2.43,5.72,3.95,NOFIRE,0,NA
7/15/2015,35.75,-122.75,17.48,16.64,17.08,0.11,90.27,101.4,3.93,7.8,5.52,NOFIRE,0,NA
7/16/2013,35.75,-122.75,15.8,13.9,14.77,0.05,86.47,101.58,3.67,6.62,5.19,NOFIRE,0,NA
7/16/2014,35.75,-122.75,16.97,16.58,16.74,0.19,91.28,101.66,0.61,4.95,3.27,NOFIRE,0,NA
7/16/2015,35.75,-122.75,17.06,16.41,16.76,0.13,91.57,101.35,1.04,5.28,2.49,NOFIRE,0,NA
7/17/2013,35.75,-122.75,15.78,14.93,15.24,0.02,87.53,101.94,5.6,8.24,6.87,NOFIRE,0,NA
7/17/2014,35.75,-122.75,17.03,16.5,16.8,0.18,84.57,101.65,1.04,3.57,2.71,NOFIRE,0,NA
7/17/2015,35.75,-122.75,17.36,16.16,16.53,0.13,91.96,101.11,1.77,3.73,2.89,NOFIRE,0,NA
7/18/2013,35.75,-122.75,15.22,14.4,14.81,0.01,92.6,101.81,6.47,9.09,7.8,NOFIRE,0,NA
7/18/2014,35.75,-122.75,17.3,16.52,16.94,0.24,83.34,101.63,1.93,3.17,2.84,NOFIRE,0,NA
7/18/2015,35.75,-122.75,17.73,17.49,17.58,0.1,92.14,101.35,2.16,5.98,4.08,NOFIRE,0,NA
7/19/2013,35.75,-122.75,14.38,13.96,14.25,0.06,95.78,101.43,7.77,8.71,8.31,NOFIRE,0,NA
7/19/2014,35.75,-122.75,17.69,16.82,17.2,0.13,87.39,101.47,1.99,3.64,2.86,NOFIRE,0,NA
7/19/2015,35.75,-122.75,18.94,17.18,17.97,0.76,93.35,101.68,1.49,7.38,4.62,NOFIRE,0,NA
7/2/2013,35.75,-122.75,15.67,14.91,15.25,0.13,97.26,101.3,0.03,4.53,1.91,NOFIRE,0,NA
7/2/2014,35.75,-122.75,15.42,14.83,15.12,0.03,94.01,101.35,5.75,9.54,7.41,NOFIRE,0,NA
7/2/2015,35.75,-122.75,16.55,16.19,16.42,0.41,97.5,101.51,1.84,4.69,3.42,NOFIRE,0,NA
7/20/2013,35.75,-122.75,14.31,13.59,13.91,0.25,94.61,101.17,5.25,8.66,6.56,NOFIRE,0,NA
7/20/2014,35.75,-122.75,18.03,17.31,17.59,0.12,89.63,101.48,1.48,3.18,2.6,NOFIRE,0,NA
7/20/2015,35.75,-122.75,19.06,17.48,18.34,0.43,91.83,101.61,3.34,6.43,5.11,NOFIRE,0,NA
7/21/2013,35.75,-122.75,14.84,13.81,14.27,0.22,92.19,101.15,1.09,5.02,2.68,NOFIRE,0,NA
7/21/2014,35.75,-122.75,18.51,17.46,17.82,0.21,86.17,101.73,1.79,3.32,2.51,NOFIRE,0,NA
7/21/2015,35.75,-122.75,17.4,17.1,17.22,0.37,93.58,101.36,4.53,7.72,5.92,NOFIRE,0,NA
7/22/2013,35.75,-122.75,15.14,14.19,14.64,0.24,95.53,101.42,0.88,3.89,2.49,NOFIRE,0,NA
7/22/2014,35.75,-122.75,18.86,17.54,18.22,0.1,85.18,101.89,1.85,3.14,2.42,NOFIRE,0,NA
7/22/2015,35.75,-122.75,17.03,16.7,16.84,0.03,86.77,101.32,5.57,8.09,6.52,NOFIRE,0,NA
7/23/2013,35.75,-122.75,15.28,14.64,14.94,0.1,96.22,101.6,0.29,3.36,2.24,NOFIRE,0,NA
7/23/2014,35.75,-122.75,18.78,17.39,18.1,0.03,93.58,101.98,1.71,9.34,5.4,NOFIRE,0,NA
7/23/2015,35.75,-122.75,17.23,16.18,16.77,0.06,82.65,101.72,4.09,7.8,5.87,NOFIRE,0,NA
7/24/2013,35.75,-122.75,15.58,15.15,15.43,0.16,96.84,101.58,2.91,5.26,3.7,NOFIRE,0,NA
7/24/2014,35.75,-122.75,17.4,16.39,16.85,0.02,88.81,101.53,8.37,10.54,9.21,NOFIRE,0,NA
7/24/2015,35.75,-122.75,17.21,16.16,16.81,0.03,90.1,102.01,4.58,6.66,5.95,NOFIRE,0,NA
7/25/2013,35.75,-122.75,15.66,14.81,15.19,0.04,94.45,101.71,4.39,5.51,4.9,NOFIRE,0,NA
7/25/2014,35.75,-122.75,17.06,16.32,16.64,0,92.08,101.25,2.91,8.59,6.06,NOFIRE,0,NA
7/25/2015,35.75,-122.75,17.2,16.94,17.07,0,94.84,101.89,5.33,7.57,6.28,NOFIRE,0,NA
7/26/2013,35.75,-122.75,15.77,15.03,15.39,0.03,94.88,101.93,4.35,5.84,5.07,NOFIRE,0,NA
7/26/2014,35.75,-122.75,17.28,16.55,16.93,0.01,93.48,101.45,0.7,4.2,2.61,NOFIRE,0,NA
7/26/2015,35.75,-122.75,17.82,16.87,17.44,0,87.75,101.62,5.36,9.55,7.6,NOFIRE,0,NA
7/27/2013,35.75,-122.75,15.68,15.24,15.46,0.07,94.44,101.55,3.88,5.3,4.66,NOFIRE,0,NA
7/27/2014,35.75,-122.75,17.25,16.17,16.69,0.03,93.21,101.57,0.83,4.35,2.45,NOFIRE,0,NA
7/27/2015,35.75,-122.75,17.77,17.38,17.55,0,90.1,101.53,7.13,9.4,8.53,NOFIRE,0,NA
7/28/2013,35.75,-122.75,15.94,14.7,15.34,0.06,90.36,101.27,2.72,5.76,4.5,NOFIRE,0,NA
7/28/2014,35.75,-122.75,17.25,16.81,17.07,0.06,94.16,101.75,0.99,3.98,2.65,NOFIRE,0,NA
7/28/2015,35.75,-122.75,17.94,17.67,17.75,0,90.74,101.3,1.33,6.85,3.23,NOFIRE,0,NA
7/29/2013,35.75,-122.75,16.13,14.53,15.44,0.05,85.41,101.56,2.47,5.02,3.58,NOFIRE,0,NA
7/29/2014,35.75,-122.75,17.2,16.57,16.89,0.08,95.23,101.73,1.31,4.26,3.19,NOFIRE,0,NA
7/29/2015,35.75,-122.75,17.92,17.3,17.52,0,95.89,101.36,1.38,3.52,2.77,NOFIRE,0,NA
7/3/2013,35.75,-122.75,16.34,15.32,15.79,0.09,96.29,101.17,0.68,4.12,2.8,NOFIRE,0,NA
7/3/2014,35.75,-122.75,15.24,14.62,14.94,0.01,91.15,101.53,7.25,9.98,8.5,NOFIRE,0,NA
7/3/2015,35.75,-122.75,16.42,16.05,16.22,0.31,96.35,101.42,1.53,4.27,3.01,NOFIRE,0,NA
7/30/2013,35.75,-122.75,15.77,14.7,15.31,0.09,87.2,101.93,1.44,5.38,3.12,NOFIRE,0,NA
7/30/2014,35.75,-122.75,17.11,16.31,16.63,0.17,95.26,101.58,2.56,5.7,4.08,NOFIRE,0,NA
7/30/2015,35.75,-122.75,17.74,17.08,17.3,0.01,94.74,101.69,2.54,5.03,3.65,NOFIRE,0,NA
7/31/2013,35.75,-122.75,15.42,14.62,15.18,0.09,89.66,101.98,5.5,8.85,7.05,NOFIRE,0,NA
7/31/2014,35.75,-122.75,17.07,16.2,16.64,0,95.5,101.5,3.78,7.29,5.28,NOFIRE,0,NA
7/31/2015,35.75,-122.75,18.79,17.5,18.04,0,88.37,101.73,3.53,5.53,4.69,NOFIRE,0,NA
7/4/2013,35.75,-122.75,16.38,15.94,16.15,0.01,93.88,100.99,1.26,9.95,4.57,NOFIRE,0,NA
7/4/2014,35.75,-122.75,14.79,14.22,14.49,0.03,92.87,101.62,6.58,9.01,7.9,NOFIRE,0,NA
7/4/2015,35.75,-122.75,16.92,16.22,16.52,0.45,95.94,101.27,2.79,4.32,3.78,NOFIRE,0,NA
7/5/2013,35.75,-122.75,16.22,14.99,15.35,0,88.57,101.16,7.88,10.87,9.62,NOFIRE,0,NA
7/5/2014,35.75,-122.75,15.37,14.03,14.64,0.02,93.56,101.84,5.63,7.93,6.66,NOFIRE,0,NA
7/5/2015,35.75,-122.75,17.25,16.85,17.06,0.38,93.26,101.53,2.16,4.94,3.58,NOFIRE,0,NA
7/6/2013,35.75,-122.75,15.52,14.58,15.16,0.03,87.9,101.11,5.81,7.44,6.7,NOFIRE,0,NA
7/6/2014,35.75,-122.75,15.42,14.32,14.89,0.01,95.08,101.7,6.92,9.25,7.89,NOFIRE,0,NA
7/6/2015,35.75,-122.75,17.54,16.78,17.13,0.07,90.16,101.84,3,5.07,3.82,NOFIRE,0,NA
7/7/2013,35.75,-122.75,15.15,14.38,14.8,0.02,91.21,101.15,3.1,5.53,4.18,NOFIRE,0,NA
7/7/2014,35.75,-122.75,15.21,14.9,15.03,0.04,97.48,101.39,5.35,7.42,6.19,NOFIRE,0,NA
7/7/2015,35.75,-122.75,18.13,17.55,17.86,0.25,88.38,101.66,2.41,6.05,3.96,NOFIRE,0,NA
7/8/2013,35.75,-122.75,15.19,14.18,14.66,0.02,91.85,101.49,3.44,4.68,4.07,NOFIRE,0,NA
7/8/2014,35.75,-122.75,15.61,14.6,15.07,0.03,95.9,101.37,2.58,5.7,4.21,NOFIRE,0,NA
7/8/2015,35.75,-122.75,17.72,17.03,17.35,0.12,80.89,101.32,2.61,5.76,4.31,NOFIRE,0,NA
7/9/2013,35.75,-122.75,15.33,14.51,14.91,0.02,95.45,101.7,4.79,6.75,5.83,NOFIRE,0,NA
7/9/2014,35.75,-122.75,15.87,15.43,15.64,0.04,95.65,101.43,2.43,4.4,3.39,NOFIRE,0,NA
7/9/2015,35.75,-122.75,17.57,17.04,17.35,0.27,76.99,101.23,1.8,3.78,2.49,NOFIRE,0,NA
7/1/2013,35.75,-123.25,15.68,15.45,15.56,0.33,97.47,101.17,2.77,8.46,6.39,NOFIRE,0,NA
7/1/2014,35.75,-123.25,15.96,15.23,15.53,0.01,93.23,101.18,1.74,6.7,4.34,NOFIRE,0,NA
7/1/2015,35.75,-123.25,17.15,16.22,16.47,0.23,96,101.28,0.38,4.98,2.86,NOFIRE,0,NA
7/10/2013,35.75,-123.25,15.18,14.78,14.97,0.08,96.27,101.57,5.14,6.01,5.54,NOFIRE,0,NA
7/10/2014,35.75,-123.25,16.22,15.24,15.74,0.08,91.49,101.4,3.81,5.22,4.64,NOFIRE,0,NA
7/10/2015,35.75,-123.25,18.01,17.22,17.63,0.41,81.75,101.37,1.18,3.8,2.63,NOFIRE,0,NA
7/11/2013,35.75,-123.25,15.32,14.09,14.8,0.11,90.47,101.49,5.41,8.25,7.16,NOFIRE,0,NA
7/11/2014,35.75,-123.25,16.35,15.92,16.2,0.03,89.62,101.73,3.18,5.25,4.46,NOFIRE,0,NA
7/11/2015,35.75,-123.25,17.58,16.8,17.19,0.14,83.8,101.6,1.54,3.7,2.7,NOFIRE,0,NA
7/12/2013,35.75,-123.25,15.64,14.47,15.07,0.01,89.03,101.55,6.82,8.45,7.47,NOFIRE,0,NA
7/12/2014,35.75,-123.25,16,15.29,15.6,0,86.67,101.97,5.02,9.27,6.82,NOFIRE,0,NA
7/12/2015,35.75,-123.25,18.12,17.4,17.75,0.1,81.38,101.82,1.99,5,3.51,NOFIRE,0,NA
7/13/2013,35.75,-123.25,15.5,14.62,15.19,0,90.45,101.61,5.69,7.98,7.16,NOFIRE,0,NA
7/13/2014,35.75,-123.25,15.88,15.03,15.35,0.03,93.45,101.67,8.83,12.03,10.76,NOFIRE,0,NA
7/13/2015,35.75,-123.25,18.11,17.56,17.85,0.05,86.29,101.7,4.64,9.08,6.4,NOFIRE,0,NA
7/14/2013,35.75,-123.25,15.25,14.58,14.94,0.02,93.35,101.66,6.88,8.34,7.81,NOFIRE,0,NA
7/14/2014,35.75,-123.25,16.12,15.18,15.73,0.07,94.57,101.43,1.69,10.65,5.68,NOFIRE,0,NA
7/14/2015,35.75,-123.25,17.57,16.85,17.29,0.11,87.15,101.53,8.5,10.42,9.24,NOFIRE,0,NA
7/15/2013,35.75,-123.25,15.27,14.57,14.92,0.08,91.03,101.42,6.09,7.66,7.05,NOFIRE,0,NA
7/15/2014,35.75,-123.25,16.95,15.87,16.33,0.21,97.29,101.5,1.26,5.51,3.51,NOFIRE,0,NA
7/15/2015,35.75,-123.25,17.72,16.96,17.34,0.07,89.4,101.43,5.81,8.47,7.02,NOFIRE,0,NA
7/16/2013,35.75,-123.25,15.9,14.14,14.96,0.07,85.8,101.6,4.15,6.15,5.19,NOFIRE,0,NA
7/16/2014,35.75,-123.25,16.96,16.53,16.75,0.24,92.46,101.63,0.91,5.35,3.52,NOFIRE,0,NA
7/16/2015,35.75,-123.25,17.39,16.73,17.02,0.14,89.93,101.36,0.86,6.51,3.07,NOFIRE,0,NA
7/17/2013,35.75,-123.25,15.89,15.08,15.38,0.03,86.16,101.97,5.41,8.41,6.72,NOFIRE,0,NA
7/17/2014,35.75,-123.25,16.95,16.41,16.69,0.27,84.81,101.64,1.5,4.15,3.24,NOFIRE,0,NA
7/17/2015,35.75,-123.25,17.58,16.46,16.8,0.13,90.77,101.09,1.63,3.97,2.99,NOFIRE,0,NA
7/18/2013,35.75,-123.25,15.46,14.55,15.02,0.01,91.14,101.86,6.76,9.72,8.11,NOFIRE,0,NA
7/18/2014,35.75,-123.25,17.32,16.53,16.94,0.36,83.77,101.62,2.07,3.65,3.13,NOFIRE,0,NA
7/18/2015,35.75,-123.25,17.96,17.46,17.71,0.18,91.26,101.32,2.96,6.21,4.51,NOFIRE,0,NA
7/19/2013,35.75,-123.25,14.63,14.13,14.46,0.07,94.89,101.49,8.78,9.9,9.31,NOFIRE,0,NA
7/19/2014,35.75,-123.25,17.5,16.79,17.09,0.23,87.85,101.45,2.27,3.9,3.08,NOFIRE,0,NA
7/19/2015,35.75,-123.25,18.43,17.24,17.88,0.31,93.23,101.7,1.85,7.6,4.78,NOFIRE,0,NA
7/2/2013,35.75,-123.25,16.41,15.4,15.81,0.21,96.79,101.31,1.05,6.98,3.48,NOFIRE,0,NA
7/2/2014,35.75,-123.25,15.62,15.01,15.31,0.01,93.38,101.41,6.41,9.59,7.96,NOFIRE,0,NA
7/2/2015,35.75,-123.25,16.91,16.55,16.71,0.62,96.82,101.5,0.99,5.67,4.16,NOFIRE,0,NA
7/20/2013,35.75,-123.25,14.38,13.76,14.05,0.32,94.5,101.21,6.65,9.76,8.01,NOFIRE,0,NA
7/20/2014,35.75,-123.25,17.76,17.09,17.36,0.22,90.06,101.47,1.5,3.71,2.54,NOFIRE,0,NA
7/20/2015,35.75,-123.25,18.97,17.24,18.23,0.61,92.08,101.64,3.79,6.86,5.48,NOFIRE,0,NA
7/21/2013,35.75,-123.25,14.74,13.87,14.29,0.32,92.9,101.15,0.8,6.46,3.32,NOFIRE,0,NA
7/21/2014,35.75,-123.25,18.31,17.4,17.69,0.28,86.76,101.72,2.02,3.74,2.95,NOFIRE,0,NA
7/21/2015,35.75,-123.25,17.31,17.05,17.17,0.6,93.28,101.39,4.82,8.09,6.31,NOFIRE,0,NA
7/22/2013,35.75,-123.25,15.14,14,14.49,0.33,95.44,101.41,0.73,4.25,2.51,NOFIRE,0,NA
7/22/2014,35.75,-123.25,18.56,17.25,17.99,0.16,88.83,101.88,2.11,3.61,2.87,NOFIRE,0,NA
7/22/2015,35.75,-123.25,16.97,16.58,16.74,0.03,86.7,101.35,5.83,8.26,6.75,NOFIRE,0,NA
7/23/2013,35.75,-123.25,15.35,14.43,14.88,0.09,95.38,101.6,0.22,3.33,2.16,NOFIRE,0,NA
7/23/2014,35.75,-123.25,18.43,17.26,17.92,0.06,93.97,102.02,1.76,8.92,5.44,NOFIRE,0,NA
7/23/2015,35.75,-123.25,17.41,16.48,16.99,0.08,80.87,101.74,4.21,7.29,5.68,NOFIRE,0,NA
7/24/2013,35.75,-123.25,15.62,15.05,15.44,0.19,95.83,101.59,2.85,5.06,3.58,NOFIRE,0,NA
7/24/2014,35.75,-123.25,17.26,16.23,16.65,0.02,87.18,101.61,8.69,11.53,10.11,NOFIRE,0,NA
7/24/2015,35.75,-123.25,17.67,16.53,17.14,0.05,88.87,102.03,4.2,6.2,5.41,NOFIRE,0,NA
7/25/2013,35.75,-123.25,15.56,14.71,15.12,0.04,94.08,101.72,4.5,5.93,4.97,NOFIRE,0,NA
7/25/2014,35.75,-123.25,16.86,16.1,16.44,0,91.68,101.29,4.86,9.76,7.74,NOFIRE,0,NA
7/25/2015,35.75,-123.25,17.57,17.26,17.4,0,93.86,101.92,5.07,7.59,5.97,NOFIRE,0,NA
7/26/2013,35.75,-123.25,15.8,14.98,15.38,0.06,94.4,101.95,4.7,6.09,5.31,NOFIRE,0,NA
7/26/2014,35.75,-123.25,17.06,16.31,16.67,0.01,92.91,101.48,3.43,5.87,4.63,NOFIRE,0,NA
7/26/2015,35.75,-123.25,18.07,17.22,17.69,0,86.63,101.67,5.62,10.41,8.1,NOFIRE,0,NA
7/27/2013,35.75,-123.25,15.77,15.16,15.47,0.08,93.6,101.57,4.28,5.83,5.16,NOFIRE,0,NA
7/27/2014,35.75,-123.25,16.88,16,16.39,0.03,93.1,101.58,1.53,5.12,3.12,NOFIRE,0,NA
7/27/2015,35.75,-123.25,18.15,17.7,17.93,0,88.27,101.58,7.91,10.32,9.28,NOFIRE,0,NA
7/28/2013,35.75,-123.25,15.74,14.82,15.29,0.04,90.54,101.3,4.68,7.05,6.06,NOFIRE,0,NA
7/28/2014,35.75,-123.25,16.88,16.34,16.68,0.06,93.79,101.76,1.87,3.91,2.88,NOFIRE,0,NA
7/28/2015,35.75,-123.25,18.15,17.92,18.04,0,89.77,101.3,1.02,7.65,3.58,NOFIRE,0,NA
7/29/2013,35.75,-123.25,16.08,14.67,15.45,0.07,85.71,101.58,3.39,5.8,4.71,NOFIRE,0,NA
7/29/2014,35.75,-123.25,16.73,16.26,16.53,0.11,95.43,101.74,1.33,4.19,3.1,NOFIRE,0,NA
7/29/2015,35.75,-123.25,18.12,17.57,17.74,0,95.22,101.35,1.78,3.56,2.92,NOFIRE,0,NA
7/3/2013,35.75,-123.25,17.04,15.86,16.35,0.12,94.97,101.18,1.99,5.98,4.31,NOFIRE,0,NA
7/3/2014,35.75,-123.25,15.46,14.79,15.1,0.01,90.91,101.58,7.07,10.43,8.74,NOFIRE,0,NA
7/3/2015,35.75,-123.25,16.8,16.26,16.48,0.47,94.69,101.42,1.77,4.56,3.35,NOFIRE,0,NA
7/30/2013,35.75,-123.25,15.81,14.68,15.3,0.13,86.97,101.95,2.06,6.12,3.86,NOFIRE,0,NA
7/30/2014,35.75,-123.25,16.59,15.84,16.19,0.21,95.36,101.6,2.74,6.35,4.51,NOFIRE,0,NA
7/30/2015,35.75,-123.25,17.87,17.06,17.34,0.02,93.98,101.69,2.78,5.16,3.94,NOFIRE,0,NA
7/31/2013,35.75,-123.25,15.58,14.82,15.27,0.14,88.97,102.02,6.1,8.67,7.38,NOFIRE,0,NA
7/31/2014,35.75,-123.25,16.65,15.63,16.17,0,95.49,101.53,4.53,7.51,5.63,NOFIRE,0,NA
7/31/2015,35.75,-123.25,18.86,17.26,17.94,0,87.46,101.75,3.89,5.56,4.75,NOFIRE,0,NA
7/4/2013,35.75,-123.25,16.77,16.35,16.6,0.01,91.63,101.02,4.17,11.58,7.07,NOFIRE,0,NA
7/4/2014,35.75,-123.25,15.09,14.55,14.8,0.01,91.81,101.67,7.27,8.98,8.22,NOFIRE,0,NA
7/4/2015,35.75,-123.25,17.17,16.38,16.77,0.46,94.91,101.27,3.48,4.83,4.38,NOFIRE,0,NA
7/5/2013,35.75,-123.25,16.46,15.03,15.48,0,88.31,101.22,8.7,12.05,10.55,NOFIRE,0,NA
7/5/2014,35.75,-123.25,15.75,14.19,14.96,0.01,92.27,101.87,5.58,7.85,6.65,NOFIRE,0,NA
7/5/2015,35.75,-123.25,17.49,16.96,17.28,0.16,91.02,101.53,2.96,5.14,4.14,NOFIRE,0,NA
7/6/2013,35.75,-123.25,15.72,14.83,15.37,0.04,87.52,101.15,7.05,8.48,7.72,NOFIRE,0,NA
7/6/2014,35.75,-123.25,15.81,14.72,15.29,0.01,94.05,101.75,7.29,9.38,8.13,NOFIRE,0,NA
7/6/2015,35.75,-123.25,17.82,16.85,17.41,0.04,89.79,101.85,2.29,4.59,3.6,NOFIRE,0,NA
7/7/2013,35.75,-123.25,15.29,14.66,14.99,0.03,91.22,101.18,4.05,6.61,5.27,NOFIRE,0,NA
7/7/2014,35.75,-123.25,15.5,15.23,15.36,0.03,97.25,101.43,6.41,7.77,6.91,NOFIRE,0,NA
7/7/2015,35.75,-123.25,18.34,17.83,18.05,0.18,86.17,101.67,2.85,5.98,4.27,NOFIRE,0,NA
7/8/2013,35.75,-123.25,15.41,14.19,14.79,0.03,90.29,101.51,3.71,5.74,4.72,NOFIRE,0,NA
7/8/2014,35.75,-123.25,15.77,14.9,15.34,0.03,95.51,101.39,3.99,6.7,5.37,NOFIRE,0,NA
7/8/2015,35.75,-123.25,17.92,16.97,17.42,0.09,81,101.33,2.63,5.93,4.32,NOFIRE,0,NA
7/9/2013,35.75,-123.25,15.39,14.6,14.98,0.02,94.26,101.74,5.53,6.71,6.16,NOFIRE,0,NA
7/9/2014,35.75,-123.25,15.93,15.52,15.72,0.04,94.49,101.44,2.56,5.45,3.77,NOFIRE,0,NA
7/9/2015,35.75,-123.25,17.49,16.88,17.27,0.21,76.59,101.23,1.36,3.76,2.39,NOFIRE,0,NA
7/1/2013,35.75,-123.75,15.79,15.63,15.69,0.36,97.43,101.22,4.73,8.79,7.14,NOFIRE,0,NA
7/1/2014,35.75,-123.75,16.14,15.4,15.72,0.01,93.12,101.21,2.86,7.31,5.38,NOFIRE,0,NA
7/1/2015,35.75,-123.75,16.97,16.22,16.5,0.29,96.34,101.29,1.43,5.6,3.58,NOFIRE,0,NA
7/10/2013,35.75,-123.75,15.15,14.8,14.99,0.08,96.01,101.59,5.54,6.27,5.91,NOFIRE,0,NA
7/10/2014,35.75,-123.75,16.36,15.32,15.79,0.08,90.85,101.38,4.01,5.5,4.68,NOFIRE,0,NA
7/10/2015,35.75,-123.75,17.7,17.08,17.45,0.49,83.39,101.37,1.88,3.9,2.95,NOFIRE,0,NA
7/11/2013,35.75,-123.75,15.17,13.84,14.67,0.12,90.91,101.53,6.42,8.86,7.97,NOFIRE,0,NA
7/11/2014,35.75,-123.75,16.45,15.84,16.33,0.03,87.15,101.73,4.01,5.47,4.86,NOFIRE,0,NA
7/11/2015,35.75,-123.75,17.35,16.59,17.04,0.22,83.85,101.61,1.5,3.59,2.58,NOFIRE,0,NA
7/12/2013,35.75,-123.75,15.69,14.49,15.08,0.01,89.08,101.59,7.17,9.05,7.99,NOFIRE,0,NA
7/12/2014,35.75,-123.75,16.23,15.46,15.73,0,86.6,102.01,4.96,9.26,7.01,NOFIRE,0,NA
7/12/2015,35.75,-123.75,18.09,17.23,17.72,0.13,80.53,101.83,1.69,4.71,3.19,NOFIRE,0,NA
