,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
299,2013-02-17 00:00:00,35.92111111,-121.46722220000001,0.25,A,Debris Burning
300,2013-08-27 00:00:00,40.76277778,-121.49916670000002,0.1,A,Miscellaneous
301,2013-08-17 00:00:00,37.86055556,-120.08305559999998,255858.0,G,Miscellaneous
302,2013-07-26 00:00:00,40.58111111,-121.62888889999999,0.1,A,Debris Burning
303,2013-04-22 00:00:00,34.52305556,-118.09777779999999,0.25,A,Miscellaneous
304,2013-09-13 00:00:00,34.82222222,-118.94833329999999,0.1,A,Miscellaneous
305,2013-04-28 00:00:00,34.16638889,-117.92416670000001,0.1,A,Miscellaneous
306,2013-04-14 00:00:00,40.42555556,-120.6536111,1.0,B,Miscellaneous
307,2013-04-17 00:00:00,34.76527778,-118.79777779999999,0.1,A,Miscellaneous
308,2013-08-18 00:00:00,37.62305556,-118.8427778,0.1,A,Miscellaneous
309,2013-05-10 00:00:00,34.4,-118.50166670000002,1.0,B,Miscellaneous
310,2013-03-18 00:00:00,34.63527778,-118.73666670000001,0.1,A,Miscellaneous
311,2013-12-28 00:00:00,40.14611111,-121.02083329999999,0.6,B,Debris Burning
312,2013-12-06 00:00:00,39.43944444,-121.075,0.1,A,Debris Burning
313,2013-05-18 00:00:00,40.78166667,-122.1947222,0.01,A,Miscellaneous
314,2013-01-31 00:00:00,35.72833333,-118.5313889,0.1,A,Miscellaneous
315,2013-05-15 00:00:00,34.81888889,-118.9108333,4346.0,F,Miscellaneous
316,2013-10-20 00:00:00,37.23111111,-119.23805559999998,0.1,A,Miscellaneous
317,2013-04-30 00:00:00,40.15194444,-120.95444440000001,0.9,B,Miscellaneous
